A young woman is seen standing in a room and leads into his/her/their/its/your/my [MASK] .	dancing
The newscaster woman is back indoors with the man she was shown with earlier and they end with a/an [MASK] .	smile
Several clips are shown of men speaking to one another as well as riding on a/an [MASK] bike .	dirt
The riders continue to go around the [MASK] as well as show off jumps in the end .	track
A man runs onto the [MASK] of a sporting game .	field
Cricket players are pitched balls during a game in a large [MASK] .	stadium
The [MASK] player hits a high pop fly that is caught .	cricket
The [MASK] players pose for photos .	cricket
The players all [MASK] up for a race on the adjacent track .	line
People are riding bumper cars on a brown [MASK] .	floor
A boy 's red bumper car gets stuck on the [MASK] .	column
A lady in a black [MASK] waves .	jilbab
The [MASK] bumper car collides with a man 's .	lady
A guy walks across the brown [MASK] .	floor
A man is seen putting products into a woman 's [MASK] followed by blow drying her hair and brushing it down .	hair
The person then cuts the woman 's hair several inches while moving slower in the [MASK] .	end
a group of models are gathered at a/an [MASK] wash .	car
Cars pull in , and the woman are using [MASK] to soap down the cars .	soap
They then [MASK] and wipe the cars clean .	rinse
A little boy is playing on the [MASK] gym while a man talks to him and records .	jungle
He goes up the stairs and slides down the [MASK] several times .	slide
When he is done he goes over and hugs a/an [MASK] in a wheelchair .	lady
There 's a/an [MASK] improvement specialist demonstrating how to remove wallpaper from walls .	home
He starts of by preparing the space by moving [MASK] away from the walls and covering the furniture with plastic sheets for protection .	furniture
He also removes the [MASK] treatments from windows .	window
He shows how to take precautionary measures with respect to electrical [MASK] and switches and circuits .	wiring
Then he shows how to use fans to ventilate the [MASK] .	room
He takes a/an [MASK] and begins to scour the wall paper .	scour
He uses a paint [MASK] to soak the wall paper for easy removal .	roller
He then demonstrates how [MASK] can be used too to loosen the wall paper .	steam
Then he begins to slowly peel off the paper from the [MASK] .	wall
He re-wets the surface and uses a flat tool to remove any stubborn [MASK] paper .	wall
He finally uses a sponge and soap water to clean the [MASK] to remove any residual wall paper .	wall
He shows how to apply [MASK] to prep the wall for painting .	primer
[MASK] on how to use these techniques is provided on the Lowe 's company website .	Information
chef is sanding in [MASK] of a coutner with chopped ingredients in different plates and talking to the camera .	front
man spray oil on the pan and add the [MASK] of the eggs and the vegetables .	mix
man is standing in the kitchen talking to the camera giving a/an [MASK] .	recipe
A `` Finale Coppa Italia '' [MASK] soccer title screen appears featuring Sambenedettese and Catania .	beach
Men play professional soccer on a/an [MASK] near the water .	beach
Players on the field celebrate a victory and pose for a/an [MASK] .	photo
Two men are shuffling brooms across a/an [MASK] with another pulling it on a string .	floor
One man follows behind and the two shuffling eventually move the puck into a/an [MASK] .	hole
The video begins with a closeup of a tire in an auto [MASK] .	shop
The [MASK] uses his hand to show a specific spot on the tire and zooms in closer .	cameraman
The man puts down the camera and begins working on the [MASK] .	tire
The [MASK] ends showing both sides of the tire .	video
The camera pans over the walls of a shower [MASK] .	stall
A man plasters and installs tiles on the [MASK] .	wall
The man applies [MASK] to the gaps between the tiles .	grout
The man measures and cuts a tile for [MASK] in the shower .	installation
The man installs the soap [MASK] .	dish
Scrolling [MASK] is shown on a blue screen .	text
Two men are showering in an outside [MASK] .	shower
People are playing water polo in the [MASK] .	water
They get out of the [MASK] and are walking next to the pool .	water
A large group of people are in a mall and are watching people set up a/an [MASK] with a large black floor and a large black wall .	area
His/Her/Their/Its/Your/My [MASK] suits go out and the dance is over .	light
A man driving a moving tractor steps around and looks towards the [MASK] .	front
He begins moving again on the machine cutting the [MASK] and steering the instrument .	grass
A man on a/an [MASK] looks onward and laughs and the man eventually steps off .	bike
A tattooo artist is shown , interspersed with the artists speaking to the camera , giving [MASK] .	tattoos
They show various images of their finished work coupled with actiively injecting [MASK] and making designs .	ink
A boy is walking across the stage with helmet and [MASK] .	sword
The boy meets another boy where [MASK] faces are shown on their faces .	baby
A man showing I 'm bald words is above his/her/their/its/your/my [MASK] .	head
The boys separate as [MASK] marks appear over their heads .	question
A/An [MASK] of the video is shown .	description
The boy [MASK] continue to spar across the stage .	s
Pretend quotes are shown over his/her/their/its/your/my [MASK] and they continue to spar .	head
The boy on the [MASK] turns into flames and they set back up and continue to spar .	left
The [MASK] lights up green and they separate and come back to spar .	stage
The [MASK] lights up blue as silly quotes appear over the boy on the rights head .	stage
A man rides a horse into a/an [MASK] .	arena
He jumps off the horse and ties a/an [MASK] .	calf
He stands up and gets back on his/her/their/its/your/my [MASK] .	horse
Two people come and lay the calf down on the [MASK] .	arena
A man talks indoors , then a lady talks in a/an [MASK] while girls runs on her side .	field
The lady talks with girls who plays a/an [MASK] hitting a ball with a stick .	game
A/An [MASK] of individuals are performing at a Holiday Baton Recital .	group
The girls continue dancing , moving up and down and twirling the [MASK] .	baton
The lights begin to flicker and the girls form a straight [MASK] in the back of the stage .	line
During the recital , the girls do the same [MASK] but instead of a horizontal line form a vertical one .	routine
Once they are done , they move towards the back of the [MASK] and dance off behind the curtains .	stage
A man puts on a matador outfit in a/an [MASK] .	room
A/An [MASK] fights with a bowl using a red cape in a stadium .	matador
Boys practice using the red [MASK] together in the arena .	cape
People get autographs from the matador and are seen on the [MASK] interviewing about the event .	street
The [MASK] runs and charges aft the matador from a distance .	bull
The matador cheers to the crowd with his/her/their/its/your/my [MASK] facing the bull .	back
A man , in black t-shirt , stands alone in a kitchen , talks to a camera in an animated way and prepares a peanut [MASK] and jelly sandwich .	butter
The man holds up a jar of peanut butter and a bottle of jelly after pulling out two pieces of bread while standing in [MASK] of a kitchen countertop .	front
The man puts jelly and peanut [MASK] on the bread .	butter
The man bites into the sandwich , begins talking again , slams the sandwich down on a/an [MASK] and walks off .	plate
People are shown on a volleyball [MASK] as they warm up .	court
The girls volley the ball back and [MASK] over the net .	forth
They try to keep the ball from their opponents as the [MASK] truly begins .	game
A man is seen holding a/an [MASK] in his hands and speaking to the camera .	stick
The man attempts several times to hit the ball followed by him picking it up and hitting it off into the [MASK] .	distance
A group of men and boys are on a/an [MASK] capped hill .	snow
They lob snowballs and ride the cars , then they ski down the [MASK] .	hill
They are shown [MASK] and performing many tricks , spinning and flipping as they go .	skiing
We see a boy playing a/an [MASK] .	accordion
The [MASK] slides his hand across the keys .	boy
A piece of paper enters the scene on the lower [MASK] .	right
The boy finishes and the [MASK] goes black .	screen
The hand drills a/an [MASK] with an electric tool .	hole
The hand screws two [MASK] into holes with an electric tool .	nail
The person leaves with the electric [MASK] .	tool
Several kids are in a pool playing a/an [MASK] of water polo .	game
One of the girls gets the ball and makes a shot into the net as the [MASK] cheers .	crowd
The [MASK] resets and the teams begin to play again .	game
Two men are shown speaking at a party [MASK] pong with two other men .	playing
The men keep getting the balls into the cups back and fourth and one [MASK] on the back of the other .	jumps
A sink is covered in [MASK] .	filth
A/An [MASK] is held up to the camera .	bottle
The [MASK] runs over a sponge .	water
The solution is poured on the [MASK] and the sink is cleaned .	sponge
A teenage boy wearing a white [MASK] and black track pants is shooting hoops in an outdoor basketball court .	shirt
There are a few cones arranged around the [MASK] .	court
The [MASK] continues running , dribbling and shooting hoops with the basketball .	boy
He hits a shot and makes a basket and then stops [MASK] .	playing
A map is shown and then two large fish are shown in the water as a/an [MASK] floats across the water .	bird
Two men are on a boat and they are sailing across the [MASK] over fish .	water
An underwater [MASK] is then shown and you can see the bottom of the ducks body .	view
Several men and boats are then shown and one mail catches a/an [MASK] .	fish
After , a man dressed in all black is underwater and a water helicopter is shown then the man goes back under [MASK] holding the camera and playing with large fish .	water
More are shown and males continue to jump off the [MASK] , and show their findings underwater and dumping water on themselves and another map is shown .	boat
Two people are playing [MASK] .	racquetball
The [MASK] comes around behind the players .	ball
They resume playing and [MASK] .	jumping
The [MASK] again gets by the players .	ball
The man in yellow restarts a new [MASK] .	match
The man in blue walks to the window and messes with a/an [MASK] .	sticker
The man in yellow tries to restart a new [MASK] .	match
The man in blue hits the [MASK] in the corner and it rolls back .	ball
They start another [MASK] of racquetball .	round
A/An [MASK] is getting her nose pierced .	girl
The nose is cleaned before the [MASK] .	piercing
The man pierces his/her/their/its/your/my [MASK] .	nose
A scenery of a/an [MASK] is shown .	residence
The man then moves his hedge [MASK] and concentrates on the top of the hedges .	cutter
Four people are seen hitting a ball around a gymnasium back and fourth off the [MASK] with a tennis racket .	wall
The men continue playing with one another and [MASK] by shaking hands with each other .	end
A man is seen standing in [MASK] of the camera holding onto a set of bagpipes .	front
The man then begins playing the instrument in [MASK] of the camera .	front
The man continues to play while taking breaks here and there and showing [MASK] in the end .	text
A woman is seen raking leaves around a/an [MASK] while three dogs stand near her and hold toys .	lawn
The woman continues raking as the dog [MASK] around her with toys and she gradually picks them up and throws them for the dogs .	roam
A basketball is focused on as it sits on a/an [MASK] .	grass
The girl returns to the beginning of the [MASK] and takes her turn , and they go back and forth and play taking turns jumping up and down the hopscotch .	hopscotch
A woman bends forward extending her left left arm on front and raising her leg up while having the right hand over his/her/their/its/your/my [MASK] .	shoulder
Then , the woman turns to the [MASK] and throw a ball and spin her body .	left
A woman leads a class of boys and girl in [MASK] .	exercise
They use steppers to jump up and down , and [MASK] to side .	side
Then they run in [MASK] , hopping on and off the steppers .	place
A woman is standing at a table with a/an [MASK] of scissors and supplies .	pile
She demonstrates how to cut [MASK] and wrap it around a gift .	cellophane
She ties a string around the [MASK] , showing off the final product .	gift
A/An [MASK] of boys are lined up , playing the drums .	group
A/An [MASK] of teams are inside the pool .	couple
They are playing a game of [MASK] polo .	water
A woman is seen speaking to [MASK] off camera and leads into herself playing the drums .	someone
Another man steps into [MASK] and begins playing the drums with a woman .	frame
A small child appears in [MASK] a bit grabbing onto the woman while she and the man still play drums .	front
A large [MASK] of people are seen playing dodgeball against one another and throwing the ball back and fourth .	group
Many people watch the game on the sidelines as people continue to play while some [MASK] and walk in and out of frame .	fall
An Asian woman is standing while holding a card that has [MASK] BYN letters on the back of it .	gold
A/An [MASK] begins to play and it shows various men in a large field playing croquet while spectators look on .	clip
A young man is then presented with a large [MASK] cup that is handed to him by an older man .	silver
A woman lies on her back doing [MASK] .	abs
The woman raises her kneed to the chest and pull the [MASK] with her hands .	head
Then , the woman stops and a dog [MASK] to her .	approach
A man is taking a tire off a hub with a/an [MASK] .	tool
He then puts the tire on top of the [MASK] to finish taking it off .	tool
A blindfolded man is seen sitting at a table with a timer coming on next to him attempting to solve a/an [MASK] cube .	rubix
The man finishes the cube and timer stops while a person standing next to him records his/her/their/its/your/my [MASK] .	time
Another man is seen walking around in the [MASK] while the camera pans around to more people solving cubes .	background
A young [MASK] is standing in a field of dirt with an ax in her hand attempting to cut down a log .	lady
The [MASK] is not successful in her first attempt so she picks the log back up and tries again .	girl
A girl is shown on the gymnastics floor preparing to do a baton [MASK] .	routine
The routine begins as she starts to dance around the [MASK] and twirl her batons .	floor
The routine ends an she runs off the stage as the [MASK] cheers .	crowd
A person is seen moving themselves along the water while also being shown in slow [MASK] .	motion
The person pushes themselves under the water and continues moving [MASK] .	underneath
There are distant [MASK] shots of areas around Los Angeles , Hollywood , and surrounding areas .	view
He starts cooking by squeezing a/an [MASK] into a bowl of soaked vegetables .	lemon
Then , he puts onions , lemon [MASK] , pepper , oil , which he smells , and some other vegetables on a plate .	juice
He then shreds cheese onto a/an [MASK] with a shredder .	place
He puts the shredded [MASK] onto the original plate .	cheese
After , he picks some herbs and places them on a/an [MASK] .	plate
He then adds salt and more [MASK] to the original plate .	pepper
He then talks about a bottle of [MASK] and adds some to the original plate .	oil
He also adds a different type of [MASK] to the plate .	oil
There are then different clips and angles of the finished [MASK] plate .	food
A man completes a large [MASK] of push-ups and then introduces the concepts of dodgeball .	set
A graphic is shown of the [MASK] .	court
The two teams [MASK] up to play against one another .	line
The concepts of ruling people out and blocking the [MASK] are introduced .	ball
The teams congratulate each other , showing [MASK] .	sportsmanship
More rules are shown on the screen , highlighting player [MASK] .	safety
A person is seen in several different shots performing tricks along the [MASK] while others ride around him .	water
The man continues to perform tricks along the water and ends with the video [MASK] to black .	fading
A green figures walks down the [MASK] .	street
An endless [MASK] of other green figures appear .	stream
Each of the figures is walking a/an [MASK] .	dog
The clip seems to be a/an [MASK] .	loop
People are sitting in kayaks on a/an [MASK] .	river
People are standing on the [MASK] with medals around their necks .	beach
We see a man running on a/an [MASK] .	track
The man uses a long [MASK] to perform a long jump .	stick
We then see the man [MASK] and fail the long jump repeatedly .	attempt
We see the man 's shirt get stuck on the [MASK] .	pole
A close up of drums are seen followed by a person walking into [MASK] .	frame
The person sits down in [MASK] of the drums and begins playing them continuously .	front
A man is seen pushing a lawn mower along a yard and moving the machine all around the [MASK] .	yard
Another man is seen grabbing a machine out of a truck as the other man continues to mow the [MASK] .	lawn
A pregnant woman is slowly moving in a/an [MASK] .	room
A man is seen sitting on a/an [MASK] look nervously at the camera while another man sits behind him .	chair
The man then begins tattooins the man 's [MASK] and the man looks up into the camera every now and then .	chest
There is a woman shown throwing knives into [MASK] and taking them out .	wood
In the [MASK] the other people who are there all sit down and eat popsicles .	end
A man is showing a boy trying to solve a/an [MASK] cube .	rubix
A/An [MASK] is going to time the boy and other people around him are trying as well .	timer
A/An [MASK] grabs a pen and the man solves the puzzle .	boy
We see a black opening title [MASK] .	screen
We see a/an [MASK] floating in the ocean and people sitting on the boat .	boat
Three people are underwater in diving gear looking at the [MASK] .	sealife
We see a man and a woman swimming together and the [MASK] waves at the camera .	lady
The [MASK] makes an explosion sign with her hands and waves .	lady
The lady takes his/her/their/its/your/my [MASK] piece out and shrugs her shoulders .	mouth
We see the people back on the boat and the man and the [MASK] hug each other .	girl
We see a balloon high in the [MASK] .	sky
Three men in white are doing [MASK] moves in a room .	karate
They do a few kicks in the [MASK] .	air
A large , blue ball is tossed in the [MASK] .	air
A/An [MASK] runs to catch a blue , large ball .	child
The child falls on the [MASK] .	lawn
A woman comes onto the [MASK] to introduce a video about working out .	screen
The same woman is shown as she teaches a spin [MASK] with several participants .	class
She takes a break from the [MASK] and does tome abdominal exercises on the floor .	bike
The video ends with the closing credit shown at the [MASK] .	end
A person sits on front a laptop and a cube [MASK] .	puzzle
Then , the person solves a/an [MASK] puzzle .	cube
After , the person solves the cube puzzle puts it on the [MASK] .	laptop
We see the opening [MASK] and we see landscapes and a sword .	screen
We see a/an [MASK] talking , then a man .	lady
Two people shake hands on the [MASK] .	landing
A man in a black [MASK] is interviewed then we see a man outside talking .	room
People high five and we see a/an [MASK] talking .	lady
A lady throws her arms in the [MASK] , people being sprayed , and a man with a sword .	air
Two small children are seen outside by a/an [MASK] .	swingset
One swings back and fourth while the other stands on the [MASK] .	side
One man kicks the other [MASK] and he bends over .	boy
Beer and other alcohol is shown on a counter in a/an [MASK] .	kitchen
A man takes a pitcher of [MASK] and begins talking to the camera .	beer
The man proceeds to drink the entire pitcher of [MASK] .	beer
A lady speaks in a/an [MASK] with a medal on the screen and we see shots of cake and cooking .	kitchen
We see the lady make a/an [MASK] and give instructions .	cake
The [MASK] takes and prepares her cake pans .	lady
The [MASK] mixes her dry ingredients then mixes them in the mixer with red food coloring and pours them into cake pans cooks and cools them on racks .	lady
The lady makes frosting in the mixer and puts frosting in between the layers of [MASK] and on top .	cake
The [MASK] cuts the cake and we see the ending title screen .	lady
A woman wearing a protective helmet speaks to the camera while standing outdoors next to a/an [MASK] tree .	palm
The woman is standing on a/an [MASK] wearing rollerblades and protective gear .	sidewalk
The woman speaks to the camera and demonstrates different techniques of skating down the [MASK] .	sidewalk
We see two boys on a/an [MASK] talking .	train
It gets dark in a/an [MASK] .	tunnel
Someone throws [MASK] at a boy .	something
We see the boys riding skateboards down a residential [MASK] .	street
We see a boy fall off his/her/their/its/your/my [MASK] .	skateboard
We see a number three on a/an [MASK] .	wall
We see a person [MASK] off their skateboard .	jump
An intro leads into a woman looking into the [MASK] and putting makeup on .	mirror
She puts glasses and looks down at the [MASK] .	mirror
A/An [MASK] of lacrosse players are shown on a field .	group
They run around , trying to get the [MASK] away from each other .	ball
They are shown playing in slow [MASK] .	motion
A man wearing a plastic head covering is shown eating [MASK] cream .	ice
We see the inside of a plant , where cookies are crushed and put into containers of [MASK] ice cream , then sorted .	vanilla
Ice cream fills the pints , and is mixed in a giant [MASK] before other ingredients are added and the pints filled .	vault
A man wearing gloves holds a pair of pliers and putting a/an [MASK] in between .	object
He sparks the object to create a flame and puts his/her/their/its/your/my [MASK] on to protect himself .	mask
He continues flaming the [MASK] and shows off what he has burned .	object
A/An [MASK] jumps on a diving board high .	boy
Then , the boy jumps and flips three [MASK] , but falls on his back making a big splash .	time
A young man irons a/an [MASK] on an ironing board in a hallway .	shirt
A man in a red [MASK] is kneeling down .	shirt
Another man in a black [MASK] is standing up in front of him .	shirt
They are fixing something on a/an [MASK] .	bike
A woman explains how to wrap a/an [MASK] with gift paper .	box
Then , the woman cuts the [MASK] and wraps around the box using tape .	paper
After , the woman folds the sides of the paper and cutting a/an [MASK] to fit the box , then put tape to joint the ends while explaining .	piece
A young girl is seen licking an ice cream [MASK] while the camera watching her eat .	cone
She continues eating the [MASK] cream cone and looking off into the distance .	ice
A man in jeans and [MASK] rolls a paint roller in the tray .	tshirt
The man applies more paint to the [MASK] with a roller and getting more paint until he lifts the roller and is pleased .	fence
The man gets more [MASK] on his brush from the tray .	paint
The man finishes painting the section of [MASK] and then sets down his roller .	fence
Several people are longboarding and biking down a/an [MASK] .	hill
A person has a white glove and is holding onto the person in [MASK] of them .	front
Words go on the screen at the [MASK] .	end
man is snowboarding going down a/an [MASK] sliding in zigzags passing small flags .	hill
man is talking to the camera in a dark [MASK] .	room
man is snowboarding on the snowy [MASK] and a video is showing the right position of the body when going side to side .	slope
A man and [MASK] are seen sliding into frame wearing only socks and a long shirt .	daughter
Scuba diver swim and glide [MASK] in the ocean near a rock face .	underwater
The scuba divers make [MASK] gestures and joke .	hand
The men swim up close into [MASK] .	view
A close up of skis are shown followed by a person pushing themselves along using sticks and skiing down the [MASK] .	mountain
The person continuously riding down on the [MASK] using the skis and zooming past people and stopping at the bottom .	mountain
The man then jumps onto a set of uneven bars and begins performing a gymnastics [MASK] .	routine
The man spins himself all around and ends by jumping off the [MASK] with his arms up .	side
men are in front of a/an [MASK] in a room .	mirror
man wearing white [MASK] is stretching her legs bind the other man .	shirt
a boy sits in his room behind a large drum [MASK] .	set
He speeds up his/her/their/its/your/my [MASK] and strength as he builds confidence .	tempo
A man and woman are sitting on a/an [MASK] together .	stage
They are talking about the [MASK] dance .	tango
They spin and [MASK] before an audience .	twirl
A news [MASK] is given about walking a slackline .	story
People of all levels walk , lie , and [MASK] on the rope .	meditate
A woman put lipstick on her lips on [MASK] a mirror .	front
A man is talking to a camera in his/her/their/its/your/my [MASK] .	bathroom
He is then shown brushing , [MASK] , and styling a woman 's hair before braiding it .	spraying
The man instructs four women on [MASK] .	cooking
The man adds oil , onions , garlic , and peppers to a/an [MASK] .	pot
The man adds clams to the [MASK] .	pot
The man adds broth to the [MASK] .	pot
The man boils pasta in a separate [MASK] .	pot
The women gather around a/an [MASK] to see the pasta .	pot
The man finishes the [MASK] and pours it in a pot .	sauce
The man adds the [MASK] .	pasta
The man adds the [MASK] to the plate .	pasta
The women try the pasta [MASK] .	dish
[MASK] laughs and seems happy .	Everyone
The women cook the [MASK] that the man had just taught them to make .	dish
A construction worker is standing in a/an [MASK] , holding a mop and bucket .	building
He shows off the bucket and solution , then mops the floor in a/an [MASK] .	demonstration
He gets the floor completely clean and shiny before standing to one [MASK] .	side
woman is standing in a living room holding a/an [MASK] .	iron
woman wearing a/an [MASK] shirt is ironing a blue shirt .	pink
quiet [MASK] room is with old furnitures .	living
A woman is raking leaves into a large [MASK] .	pile
A man is running a/an [MASK] mower over leaves .	lawn
He puts some of the leaves into a/an [MASK] bed .	garden
A woman is seen speaking to the camera and leads into her ironing a/an [MASK] of pants .	pair
The woman continues ironing the pants while moving the [MASK] up and down .	iron
We see lots of plate of fancy [MASK] .	food
We then [MASK] in on the plates .	zoom
We see a/an [MASK] on the plates .	shadow
A man on the [MASK] picks up a few plates .	right
A woman wearing [MASK] gear is standing upright and hanging onto a very long punching bag .	workout
Suddenly the woman jumps up and straddles the [MASK] .	bag
Slowly , the woman drops her upper [MASK] of her body while still straddling the bag , and does 5 sit ups while the bag swings with her .	half
The woman holds onto the [MASK] , smiles , then jumps off .	bag
A woman and a young girl [MASK] in a pool .	swim
The young [MASK] holds on to the woman as she swims .	girl
The young [MASK] lets go and swims near the woman .	girl
The young girl and the woman hold hands and swim to the surface of the [MASK] .	pool
The woman holds on to the [MASK] .	girl
A large group of people are seen running around a sandy pit kicking a soccer [MASK] around .	ball
The people continue playing soccer with one another and wait for a/an [MASK] in the end .	call
A woman is holding a/an [MASK] in her lap .	kitten
A/An [MASK] is clipping the nails on the cat .	guy
Two bodybuilder women are seated at a/an [MASK] .	table
They are arm [MASK] , vieing to win .	wrestling
When there is a/an [MASK] , the two women shake hands .	victor
The green and white team gets off the [MASK] .	floor
The green and white team are pulling the [MASK] in a tug of war contest .	rope
The red and black team are pulling the rope in a tug of [MASK] contest .	war
The green and white [MASK] are repeatedly taking steps and the audience is cheering .	team
The green and white team are standing holding the [MASK] .	rope
A man in a yellow shirt is on his knees layering cement on the [MASK] .	floor
The man goes back to layering the [MASK] with cement .	floor
A young boy is seen pulling a mop out of a bucket followed by him pushing the [MASK] across the floor .	mop
The camera pans to a woman in the distance and the [MASK] continuing to push the mop along the floor .	boy
A person spreads out the branches on a Christmas [MASK] .	tree
The person drapes shiny tinsel strands around the [MASK] .	tree
The person hangs Christmas bulbs on the [MASK] .	tree
A/An [MASK] comes and watches the person decorating the tree then runs around playing .	child
The person rolls up a sheer piece of [MASK] to put away .	fabric
Various [MASK] scenes at a bullfight arena are shown .	crowd
Matadors walk out into the ring [MASK] .	area
A/An [MASK] of horses and riders is shown .	parade
The crowd cheers for a/an [MASK] .	matador
The woman is leaning on the [MASK] table focusing on the ball .	pool
The woman hit the [MASK] and cheered .	ball
The woman hit the ball again and started [MASK] .	jumping
A man in a a/an [MASK] is blowing in his hands getting himself warmed up to start running .	leotard
Once he starts he goes super fast jumping up and into the [MASK] .	sand
They show a replay of his run and land in slow [MASK] .	motion
When he is done he walks around the [MASK] while being followed by a camera .	arena
a little girl is standing in a/an [MASK] and starts squeeze a lemon into a water bowl , a person is standing by her side .	kitchen
lttle girl suck her finger and smile while a woman walks throug [MASK] and puts something in the counter .	kitchen
little girl is standing in the kitchen with his/her/their/its/your/my [MASK] open and play with her hair .	mouth
woman clean her hands in the sink and the [MASK] walks in the kitchen and keep squeezing the lemons .	girl
A man is seen laying [MASK] down on the ground using a machine and others helping .	floor
Several shots are shown of the men pushing down the floor and using a torch [MASK] to keep it in place .	underneath
The man continue working while showing the steam on the hot mats and the finished [MASK] with done .	roof
A large [MASK] is crashing toward the shore .	wave
A surfer is shown tearing through the [MASK] .	water
A rainbow appears , then we see boats on the [MASK] and more surfers in the waves .	beach
A/An [MASK] reporter is talking about a local fund raiser held by a nursery school .	news
There are several people gathered to support the [MASK] .	cause
There is a lemonade stand set up where people are purchasing lemonade to donate [MASK] for a cause .	money
One of the parents is talking to the [MASK] reporter about the fund raiser .	news
Three more parents are standing are chatting as they sip [MASK] .	lemonade
A picture the girl , Hannah is shown for whom the [MASK] raiser was held .	fund
Cheerleaders with their hands in do a/an [MASK] .	cheer
They go on the floor and [MASK] still .	stand
They perform a cheer leading [MASK] .	routine
Two girls are lifted in the [MASK] and two girls are flipped then two girls lift the two girls .	air
Two girls in the front held up a red [MASK] .	sign
Three girls are lifted and they each hold another [MASK] on their shoulders .	girl
Two young kids are his/her/their/its/your/my [MASK] are standing in a kitchen washing dishes .	mother
The little girl takes a blue sponge cleans his/her/their/its/your/my [MASK] and then gets down and begins walking around .	dish
Both the mother and son are still at the sink and she stands besides him and helps him clean his/her/their/its/your/my [MASK] as well .	dish
A/An [MASK] of people , children and families live , travel , and ice fish on a vast ice and snow covered piece of land .	group
A group of men and a woman talk to a camera while showcasing fish caught and live [MASK] in ice holes on a snow and ice covered terrain .	fishing
Several people fish in [MASK] holes with children nearby while other drive across the ice terrain .	ice
A girl is seen sitting outdoors and holding up a bottle of [MASK] while speaking to the camera .	sunscreen
The [MASK] then shakes up the bottle , pours it into her hands , and rubs it all over her body .	girl
A large [MASK] is shown with several people riding down on tubes at once .	track
A man records a close up of a tube and pushing it into a woman standing in the [MASK] .	snow
She begins talking on her phone and the same clip is shown again in slow [MASK] .	motion
A woman talks showing a/an [MASK] , then she cleans it with a cloth .	shoe
The woman puts oil in a cloth and polish the [MASK] .	shoe
Then , the woman takes shoe polish and apply to the [MASK] .	shoe
A woman with a/an [MASK] on stands and talks .	hat
She is playing with his/her/their/its/your/my [MASK] and talking .	hair
Pictures of his/her/their/its/your/my [MASK] are inserted .	hair
A woman is parasailing in the [MASK] .	ocean
She goes over a large [MASK] , which knocks her over .	wave
Two people are playing a/an [MASK] of ping pong .	game
People are playing [MASK] behind them .	basketball
The man grabs the [MASK] again and serves it across the table .	ball
The man is holding a phone and taking a picture with the [MASK] .	girl
A close up of a car is seen followed by people walking into frame and washing the [MASK] .	car
The people clean the [MASK] as well as interior and roll the car outside .	exterior
They park the car and continue to wipe it down followed by drying it off in the [MASK] .	end
A woman is seen standing in a/an [MASK] wrapped up in a towel .	bathroom
The [MASK] holds her hair up with one hand and rubs makeup on with the other .	girl
The words how to apply mascara [MASK] .	appear
A woman with long black [MASK] is talking to the camera .	hair
She holds up a wand of [MASK] .	mascara
She then shows how to apply it , one eye at a/an [MASK] .	time
We see outdoor images then a man in a/an [MASK] .	kitchen
We see ingredients on a/an [MASK] .	table
The man mixes the ingredients in a mixer [MASK] .	bowl
The man stirs the mix then turns the [MASK] back on .	mixer
The man mixes the [MASK] and pours it into cake pans .	mix
The man taps the pans then puts the cake in the [MASK] .	oven
We see cookware , cupcakes , and the man [MASK] .	cooking
Then see the bright end [MASK] .	screen
people are in a camp with a/an [MASK] of camels sitting on the floor .	lot
a men is riding a camel and starts walking in the dessert passing by the piramids while a man is leading them with a/an [MASK] .	rope
the camels stops and a man is taking a/an [MASK] .	picture
men are riding camels in the [MASK] .	dessert
A/An [MASK] of people perform simple step aerobics out on a sunny day .	group
Their next move is placing their hands up towards the [MASK] as they take a step .	sky
A man has his hands in the [MASK] .	air
Two wrestlers are shown jumping into the [MASK] .	ring
They collapse as different people do the same [MASK] .	jump
A large group of people are seen wandering around a city square with a young [MASK] in the middle playing an instrument .	child
The [MASK] plays a saxophone while people walk past him and put money down .	boy
The [MASK] continues playing while the camera captures his movements and others stop to watch .	boy
A man with a beard is playing on a green [MASK] .	drum
The man starts adding in a second drum to the [MASK] .	mix
A third drum is added to the drumming [MASK] .	mix
A close up of an instrument is shown followed by a woman sitting into [MASK] and speaking to the camera .	frame
She then picks up the [MASK] and begins playing it and pausing to speak in between .	flute
She plays the [MASK] again and pauses to put it down and speak to the camera .	instrument
A black [MASK] appears and quickly white words fly across it and they say `` Here it comes Set for full Screen '' .	screen
A/An [MASK] of a snowcapped mountain appears and white words on the screen say `` HARTEL PRODUCTIONS '' .	picture
Various still shots of people walking with dogs or walking alone along a road [MASK] along with various shots of the area and titles of what they are .	appear
A/An [MASK] kneels in front of bushes and talks .	lady
The lady uses gardening shears to trim the [MASK] .	bush
The [MASK] stands and trims the bushes .	lady
The [MASK] kneels down again and continues to talk to the camera .	lady
A little girl is standing in his/her/their/its/your/my [MASK] and demonstrating how she rinses her mouth with mouth wash .	bathroom
She takes a sip of Listerine mouth was from her cup and holds it in his/her/their/its/your/my [MASK] for several seconds while her older brother video tapes her .	mouth
Another little girl walks behind her and watches his/her/their/its/your/my [MASK] .	rinse
She holds the mouth wash in her mouth for a long time and then spits it out in the [MASK] .	sink
A man is seen talking with a camera very close to his/her/their/its/your/my [MASK] .	face
Another man with a/an [MASK] on is standing near by .	helmet
A third man is seen in a/an [MASK] next to the man talking .	car
